t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
4769535147008,0.45967661,1788966308507110394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769555136512,0.47966611,1788966308527110632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769575165760,0.49969536,1788966308547113823,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769595140608,0.51967021,1788966308567110372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769615138912,0.53966851,1788966308587110261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769635138240,0.55966784,1788966308607124381,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769655131744,0.57966134,1788966308627110718,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769675188480,0.59971808,1788966308647111232,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769695098336,0.61962794,1788966308667110688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769715128384,0.63965798,1788966308687110296,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
