t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
4776872788128,7.8137589,0,,0.0037931065,0.0013940992,0.0043401276,9.7209501,-0.441769,0.97375798,0.73976797,-0.072254002,-0.66711801,-0.049747001,-0.38691989,-1.4631862,0.2139177
4776874820032,7.8157908,0,,0.0037931065,0.0013940992,0.0043401276,9.7209501,-0.441769,0.97375798,0.73976797,-0.072254002,-0.66711801,-0.049747001,-0.38691989,-1.4631862,0.2139177
4776876789856,7.8177606,0,,-0.0029488036,-2.1101031e-05,0.0008947954,9.7389135,-0.41307801,0.97210699,0.73977101,-0.072256997,-0.66711497,-0.049736001,-0.38706989,-1.4631708,0.21407987
4776878820160,7.8197909,0,,-0.0029488036,-2.1101031e-05,0.0008947954,9.7389135,-0.41307801,0.97210699,0.73977101,-0.072256997,-0.66711497,-0.049736001,-0.38706989,-1.4631708,0.21407987
4776880877504,7.8218483,0,,-0.0024204751,-0.0019427434,-0.0034171452,9.8105927,-0.46236199,1.015425,0.73977,-0.072259001,-0.66711599,-0.049743,-0.38703111,-1.4631769,0.21402644
4776882847488,7.8238183,0,,-0.0024204751,-0.0019427434,-0.0034171452,9.8105927,-0.46236199,1.015425,0.73977,-0.072259001,-0.66711599,-0.049743,-0.38703111,-1.4631769,0.21402644
4776884805376,7.8257762,0,,0.00032374114,-0.0051472901,-0.0046976757,9.8174458,-0.425163,1.032545,0.73976302,-0.072251998,-0.66712397,-0.049743999,-0.38697199,-1.4631978,0.21397662
4776886791200,7.827762,0,,0.00032374114,-0.0051472901,-0.0046976757,9.8174458,-0.425163,1.032545,0.73976302,-0.072251998,-0.66712397,-0.049743999,-0.38697199,-1.4631978,0.21397662
4776888778144,7.8297489,0,,0.00032374114,-0.0051472901,-0.0046976757,9.8174458,-0.425163,1.032545,0.73976302,-0.072251998,-0.66712397,-0.049743999,-0.38697199,-1.4631978,0.21397662
4776890782080,7.8317529,0,,0.0043806019,0.0009269967,-0.0029436375,9.7612391,-0.35960999,1.019178,0.73976201,-0.072238997,-0.667126,-0.049745001,-0.38680184,-1.4632101,0.21382437
4776892811744,7.8337825,0,,0.0043806019,0.0009269967,-0.0029436375,9.7612391,-0.35960999,1.019178,0.73976201,-0.072238997,-0.667126,-0.049745001,-0.38680184,-1.4632101,0.21382437
4776894969152,7.8359399,0,,0.00069999921,0.0010023601,0.0018926001,9.6525888,-0.377186,0.93793797,0.73976797,-0.072232999,-0.66712099,-0.049747001,-0.38665124,-1.4631972,0.21367895
4776896808448,7.8377792,0,,0.00069999921,0.0010023601,0.0018926001,9.6525888,-0.377186,0.93793797,0.73976797,-0.072232999,-0.66712099,-0.049747001,-0.38665124,-1.4631972,0.21367895
4776898808768,7.8397796,0,,0.00069999921,0.0010023601,0.0018926001,9.6525888,-0.377186,0.93793797,0.73976797,-0.072232999,-0.66712099,-0.049747001,-0.38665124,-1.4631972,0.21367895
