t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3636940929856,16.763051,0,,0.0050704257,0.0040198773,0.0060251034,9.4210615,-0.33592901,0.98176098,0.739205,-0.081857003,-0.66568899,-0.061096001,-0.37663137,-1.4627099,0.1738205
3636942930496,16.765052,0,,0.0050704257,0.0040198773,0.0060251034,9.4210615,-0.33592901,0.98176098,0.739205,-0.081857003,-0.66568899,-0.061096001,-0.37663137,-1.4627099,0.1738205
3636944957056,16.767079,0,,-0.00093851591,0.0013424549,0.018565574,9.5260658,-0.45779401,0.86169499,0.739214,-0.081871003,-0.66567802,-0.061074,-0.37701173,-1.4626684,0.17421286
3636946926720,16.769048,0,,-0.00093851591,0.0013424549,0.018565574,9.5260658,-0.45779401,0.86169499,0.739214,-0.081871003,-0.66567802,-0.061074,-0.37701173,-1.4626684,0.17421286
3636949171680,16.771293,0,,-0.00093851591,0.0013424549,0.018565574,9.5260658,-0.45779401,0.86169499,0.739214,-0.081871003,-0.66567802,-0.061074,-0.37701173,-1.4626684,0.17421286
3636950969792,16.773091,0,,-0.0015107047,-0.0012397248,0.02200698,9.8123398,-0.395969,1.036538,0.739214,-0.081913002,-0.66567701,-0.061035,-0.37803585,-1.4626376,0.17523249
3636952950528,16.775072,0,,-0.0015107047,-0.0012397248,0.02200698,9.8123398,-0.395969,1.036538,0.739214,-0.081913002,-0.66567701,-0.061035,-0.37803585,-1.4626376,0.17523249
3636954954080,16.777076,0,,0.00076564106,-0.0010374412,0.012338623,9.8584223,-0.49419799,1.14632,0.739218,-0.081942998,-0.665672,-0.061003,-0.37878656,-1.4625995,0.17598503
3636956949728,16.779071,0,,0.00076564106,-0.0010374412,0.012338623,9.8584223,-0.49419799,1.14632,0.739218,-0.081942998,-0.665672,-0.061003,-0.37878656,-1.4625995,0.17598503
3636959122208,16.781244,0,,0.00076564106,-0.0010374412,0.012338623,9.8584223,-0.49419799,1.14632,0.739218,-0.081942998,-0.665672,-0.061003,-0.37878656,-1.4625995,0.17598503
3636961023584,16.783145,0,,0.0074312977,0.0013165018,0.0014076603,9.919529,-0.67050499,0.95591301,0.73922902,-0.081951,-0.66566098,-0.060986999,-0.37899639,-1.4625597,0.17620714
3636963024672,16.785146,0,,0.0074312977,0.0013165018,0.0014076603,9.919529,-0.67050499,0.95591301,0.73922902,-0.081951,-0.66566098,-0.060986999,-0.37899639,-1.4625597,0.17620714
3636964974816,16.787096,0,,-0.0025110925,0.00020661208,0.0021869325,9.9468355,-0.482357,0.90140897,0.73922998,-0.081960998,-0.66566002,-0.060970001,-0.37933487,-1.4625475,0.17655471
3636966983392,16.789105,0,,-0.0025110925,0.00020661208,0.0021869325,9.9468355,-0.482357,0.90140897,0.73922998,-0.081960998,-0.66566002,-0.060970001,-0.37933487,-1.4625475,0.17655471
3636969136000,16.791258,0,,0.0021141173,0.0020644627,0.0020129406,9.9772406,-0.240371,1.04504,0.73922801,-0.081972003,-0.66566098,-0.060965002,-0.3795434,-1.462546,0.17675412
3636970958048,16.79308,0,,0.0021141173,0.0020644627,0.0020129406,9.9772406,-0.240371,1.04504,0.73922801,-0.081972003,-0.66566098,-0.060965002,-0.3795434,-1.462546,0.17675412
3636972955520,16.795077,0,,0.0021141173,0.0020644627,0.0020129406,9.9772406,-0.240371,1.04504,0.73922801,-0.081972003,-0.66566098,-0.060965002,-0.3795434,-1.462546,0.17675412
3636974954112,16.797076,0,,0.001796415,-0.0010617536,0.0034001457,9.9071026,-0.34809899,1.062801,0.739232,-0.081964001,-0.665658,-0.060965002,-0.37939862,-1.4625399,0.17662156
3636976946592,16.799068,0,,0.001796415,-0.0010617536,0.0034001457,9.9071026,-0.34809899,1.062801,0.739232,-0.081964001,-0.665658,-0.060965002,-0.37939862,-1.4625399,0.17662156
3636978948576,16.80107,0,,0.001796415,-0.0010617536,0.0034001457,9.9071026,-0.34809899,1.062801,0.739232,-0.081964001,-0.665658,-0.060965002,-0.37939862,-1.4625399,0.17662156
3636980946016,16.803068,0,,-0.0002401573,0.0017882469,0.0056058053,9.8162489,-0.521092,0.99036402,0.73923701,-0.081965998,-0.66565198,-0.060961001,-0.37945615,-1.4625223,0.17668135
3636982973440,16.805095,0,,-0.0002401573,0.0017882469,0.0056058053,9.8162489,-0.521092,0.99036402,0.73923701,-0.081965998,-0.66565198,-0.060961001,-0.37945615,-1.4625223,0.17668135
3636984952608,16.807074,0,,-0.0068515868,-0.0026391297,0.0064150276,9.7385874,-0.36484,0.94813901,0.739236,-0.081992999,-0.66565001,-0.060952999,-0.37989923,-1.4625074,0.17709715
3636986945248,16.809067,0,,-0.0068515868,-0.0026391297,0.0064150276,9.7385874,-0.36484,0.94813901,0.739236,-0.081992999,-0.66565001,-0.060952999,-0.37989923,-1.4625074,0.17709715
3636989148192,16.81127,0,,-0.0068515868,-0.0026391297,0.0064150276,9.7385874,-0.36484,0.94813901,0.739236,-0.081992999,-0.66565001,-0.060952999,-0.37989923,-1.4625074,0.17709715
3636990942816,16.813064,0,,-0.0026448893,0.0012662538,0.0028776465,9.6753616,-0.31113601,0.94761801,0.73923302,-0.082009003,-0.66565198,-0.060957,-0.38007031,-1.4625086,0.17723968
3636993044768,16.815166,0,,-0.0026448893,0.0012662538,0.0028776465,9.6753616,-0.31113601,0.94761801,0.73923302,-0.082009003,-0.66565198,-0.060957,-0.38007031,-1.4625086,0.17723968
3636994978880,16.8171,0,,0.0034841484,0.004795938,0.0058589305,9.5803757,-0.42116201,0.96854103,0.73923898,-0.082010001,-0.66564602,-0.06095,-0.38012047,-1.4624914,0.17729892
3636996964640,16.819086,0,,0.0034841484,0.004795938,0.0058589305,9.5803757,-0.42116201,0.96854103,0.73923898,-0.082010001,-0.66564602,-0.06095,-0.38012047,-1.4624914,0.17729892
3636998992768,16.821114,0,,0.0034841484,0.004795938,0.0058589305,9.5803757,-0.42116201,0.96854103,0.73923898,-0.082010001,-0.66564602,-0.06095,-0.38012047,-1.4624914,0.17729892
3637000944608,16.823066,0,,0.0036196908,0.0049747121,0.005844811,9.680501,-0.46729898,1.007421,0.73925102,-0.082012996,-0.66563302,-0.060936,-0.38024308,-1.4624488,0.17743657
3637002940448,16.825062,0,,0.0036196908,0.0049747121,0.005844811,9.680501,-0.46729898,1.007421,0.73925102,-0.082012996,-0.66563302,-0.060936,-0.38024308,-1.4624488,0.17743657
3637004975296,16.827097,0,,0.0044336425,-0.0016172221,0.005023616,9.7308779,-0.445393,0.925134,0.73925698,-0.082020998,-0.665627,-0.060918,-0.38051332,-1.4624231,0.17772139
3637006969792,16.829091,0,,0.0044336425,-0.0016172221,0.005023616,9.7308779,-0.445393,0.925134,0.73925698,-0.082020998,-0.665627,-0.060918,-0.38051332,-1.4624231,0.17772139
3637009171552,16.831293,0,,0.0044336425,-0.0016172221,0.005023616,9.7308779,-0.445393,0.925134,0.73925698,-0.082020998,-0.665627,-0.060918,-0.38051332,-1.4624231,0.17772139
3637010967072,16.833089,0,,0.0044644301,-0.0012434074,0.0016053363,9.8419571,-0.386336,0.99537599,0.73925501,-0.082019001,-0.665631,-0.060904,-0.38067607,-1.4624258,0.1779064
3637012963648,16.835085,0,,0.0044644301,-0.0012434074,0.0016053363,9.8419571,-0.386336,0.99537599,0.73925501,-0.082019001,-0.665631,-0.060904,-0.38067607,-1.4624258,0.1779064
3637014996800,16.837118,0,,0.0059557093,-0.0001134115,0.0037603642,9.8280249,-0.223708,1.021062,0.73925602,-0.082012996,-0.665631,-0.060892999,-0.38073876,-1.4624224,0.1779933
3637016968544,16.83909,0,,0.0059557093,-0.0001134115,0.0037603642,9.8280249,-0.223708,1.021062,0.73925602,-0.082012996,-0.665631,-0.060892999,-0.38073876,-1.4624224,0.1779933
