t_recv_ns,t_s,t_stamp_ns,frame_id,hardware_connected,analog_states_0,analog_states_1,analog_states_2,analog_states_3,analog_states_4,analog_states_5,digital_states_0,digital_states_1,digital_states_2,digital_states_3,digital_states_4,digital_states_5,digital_states_6,digital_states_7,digital_states_8,digital_states_9,digital_states_10,digital_states_11
3624249624992,4.0598391,1788965163167110877,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624269597120,4.0798112,1788965163187110782,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624289725152,4.0999393,1788965163207110388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624309638304,4.1198524,1788965163227110079,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624329508096,4.1397222,1788965163247110216,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624349498592,4.1597127,1788965163267110787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624369550976,4.1797651,1788965163287109717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624389591008,4.1998051,1788965163307110394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624409603328,4.2198174,1788965163327110413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624429446208,4.2396603,1788965163347110750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624449597120,4.2598112,1788965163367110810,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624469544896,4.279759,1788965163387110556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624489535136,4.2997492,1788965163407110176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624509601952,4.3198161,1788965163427119318,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624529584256,4.3397984,1788965163447113036,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624549486048,4.3597002,1788965163467112646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624569566016,4.3797801,1788965163487110967,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624589541696,4.3997558,1788965163507110617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624609615328,4.4198294,1788965163527110494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624629601120,4.4398152,1788965163547110531,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624649539776,4.4597539,1788965163567110502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
