t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3410129788832,0.12797846,0,,0.0071683116,-0.00090142762,0.00058564525,9.7517567,-0.387207,1.008677,0.73932898,-0.080241002,-0.66592401,-0.059133999,-0.37883683,-1.4627276,0.18111941
3410131766528,0.12995616,0,,0.0011020532,-0.0061905258,0.0018509915,9.7991543,-0.402017,0.99231702,0.73932701,-0.080234997,-0.66592801,-0.059128001,-0.37887112,-1.4627354,0.18117039
3410133779712,0.13196934,0,,0.0011020532,-0.0061905258,0.0018509915,9.7991543,-0.402017,0.99231702,0.73932701,-0.080234997,-0.66592801,-0.059128001,-0.37887112,-1.4627354,0.18117039
3410135760928,0.13395056,0,,0.0011020532,-0.0061905258,0.0018509915,9.7991543,-0.402017,0.99231702,0.73932701,-0.080234997,-0.66592801,-0.059128001,-0.37887112,-1.4627354,0.18117039
3410137799392,0.13598902,0,,0.0050862559,-0.0030548148,0.0021350962,9.7766466,-0.39981899,0.99327803,0.73931998,-0.080236003,-0.66593701,-0.059122,-0.37900637,-1.4627559,0.18131435
3410139806304,0.13799594,0,,0.0050862559,-0.0030548148,0.0021350962,9.7766466,-0.39981899,0.99327803,0.73931998,-0.080236003,-0.66593701,-0.059122,-0.37900637,-1.4627559,0.18131435
3410141773088,0.13996272,0,,0.0050862559,-0.0030548148,0.0021350962,9.7766466,-0.39981899,0.99327803,0.73931998,-0.080236003,-0.66593701,-0.059122,-0.37900637,-1.4627559,0.18131435
3410143770432,0.14196006,0,,0.0035940168,0.003791274,9.6324719e-05,9.7813301,-0.39070299,0.98100001,0.73932499,-0.080233,-0.665932,-0.059115998,-0.37899662,-1.4627408,0.18131721
3410145776640,0.14396627,0,,0.0035940168,0.003791274,9.6324719e-05,9.7813301,-0.39070299,0.98100001,0.73932499,-0.080233,-0.665932,-0.059115998,-0.37899662,-1.4627408,0.18131721
3410147760288,0.14594992,0,,0.0061993922,-0.0014844724,0.0024958558,9.7713766,-0.36532399,0.971524,0.73932898,-0.080224998,-0.66592902,-0.059106998,-0.37896599,-1.4627315,0.18131007
3410149768544,0.14795818,0,,0.0061993922,-0.0014844724,0.0024958558,9.7713766,-0.36532399,0.971524,0.73932898,-0.080224998,-0.66592902,-0.059106998,-0.37896599,-1.4627315,0.18131007
3410151755808,0.14994544,0,,0.0061993922,-0.0014844724,0.0024958558,9.7713766,-0.36532399,0.971524,0.73932898,-0.080224998,-0.66592902,-0.059106998,-0.37896599,-1.4627315,0.18131007
3410153788416,0.15197805,0,,0.00025745352,-0.0021931459,0.0023359137,9.8069067,-0.38217199,0.98615402,0.73932701,-0.080223002,-0.665932,-0.059098002,-0.37907052,-1.4627344,0.18142983
3410155783264,0.1539729,0,,0.00025745352,-0.0021931459,0.0023359137,9.8069067,-0.38217199,0.98615402,0.73932701,-0.080223002,-0.665932,-0.059098002,-0.37907052,-1.4627344,0.18142983
3410157783552,0.15597318,0,,-0.0026567927,0.001410418,0.00011512192,9.7945852,-0.395208,0.978706,0.73932803,-0.080228001,-0.66592997,-0.059101999,-0.37907868,-1.4627292,0.18142464
3410159984384,0.15817402,0,,-0.0026567927,0.001410418,0.00011512192,9.7945852,-0.395208,0.978706,0.73932803,-0.080228001,-0.66592997,-0.059101999,-0.37907868,-1.4627292,0.18142464
3410161824000,0.16001363,0,,-0.0026567927,0.001410418,0.00011512192,9.7945852,-0.395208,0.978706,0.73932803,-0.080228001,-0.66592997,-0.059101999,-0.37907868,-1.4627292,0.18142464
3410163803072,0.1619927,0,,0.0027800302,0.00023010421,-0.0027499409,9.7593145,-0.35881498,0.98005199,0.73932999,-0.080225997,-0.66592801,-0.059103999,-0.37900993,-1.4627249,0.18135641
3410165794912,0.16398454,0,,0.0027800302,0.00023010421,-0.0027499409,9.7593145,-0.35881498,0.98005199,0.73932999,-0.080225997,-0.66592801,-0.059103999,-0.37900993,-1.4627249,0.18135641
3410167790848,0.16598048,0,,0.00017886134,-0.0021300522,-0.00020743239,9.7112427,-0.34323001,0.96782297,0.73932999,-0.080220997,-0.66592902,-0.059108999,-0.37889718,-1.462732,0.18124407
3410169793312,0.16798294,0,,0.00017886134,-0.0021300522,-0.00020743239,9.7112427,-0.34323001,0.96782297,0.73932999,-0.080220997,-0.66592902,-0.059108999,-0.37889718,-1.462732,0.18124407
3410171796032,0.16998566,0,,0.00017886134,-0.0021300522,-0.00020743239,9.7112427,-0.34323001,0.96782297,0.73932999,-0.080220997,-0.66592902,-0.059108999,-0.37889718,-1.462732,0.18124407
3410173799680,0.17198931,0,,-0.0018727732,-0.0011778878,0.0024161467,9.7593021,-0.37017101,0.96608102,0.73932701,-0.080224998,-0.66593099,-0.059108999,-0.37895993,-1.4627354,0.18130123
3410175780960,0.17397059,0,,-0.0018727732,-0.0011778878,0.0024161467,9.7593021,-0.37017101,0.96608102,0.73932701,-0.080224998,-0.66593099,-0.059108999,-0.37895993,-1.4627354,0.18130123
3410177785184,0.17597482,0,,-0.0060382283,-0.00047307149,0.00023938936,9.7709799,-0.406104,0.97548902,0.73932499,-0.080233,-0.665932,-0.059115998,-0.37900168,-1.4627392,0.18132109
3410179826080,0.17801571,0,,-0.0060382283,-0.00047307149,0.00023938936,9.7709799,-0.406104,0.97548902,0.73932499,-0.080233,-0.665932,-0.059115998,-0.37900168,-1.4627392,0.18132109
3410181786752,0.17997638,0,,-0.0060382283,-0.00047307149,0.00023938936,9.7709799,-0.406104,0.97548902,0.73932499,-0.080233,-0.665932,-0.059115998,-0.37900168,-1.4627392,0.18132109
3410183779648,0.18196928,0,,-0.0042850452,6.1592671e-05,-0.00011040953,9.7675781,-0.369313,0.98580498,0.73932499,-0.080242999,-0.66592997,-0.059128001,-0.37898653,-1.4627382,0.18127433
3410185783840,0.18397347,0,,-0.0042850452,6.1592671e-05,-0.00011040953,9.7675781,-0.369313,0.98580498,0.73932499,-0.080242999,-0.66592997,-0.059128001,-0.37898653,-1.4627382,0.18127433
3410187783584,0.18597322,0,,-0.0031925736,-0.0019309101,0.0018574841,9.7468348,-0.40484101,0.96743101,0.73932302,-0.080254003,-0.66592997,-0.059137002,-0.37902525,-1.4627398,0.1812852
3410189777024,0.18796666,0,,-0.0031925736,-0.0019309101,0.0018574841,9.7468348,-0.40484101,0.96743101,0.73932302,-0.080254003,-0.66592997,-0.059137002,-0.37902525,-1.4627398,0.1812852
